1577300767.126000000 1082 9.9778597e-05 -0.00012254799
1577300768.550000000 1082.15 0.000103117 -0.000121117
1577300769.960000000 1082.3 9.9897901e-05 -0.000122906
1577300771.373000000 1082.45 0.000102878 -0.00012624401
1577300772.802000000 1082.6 0.000103117 -0.000122071
1577300774.227000000 1082.75 0.000101328 -0.000122429
1577300775.639000000 1082.9 9.8825003e-05 -0.000120759
1577300777.085000000 1083.0601 0.000100971 -0.000120521
1577300778.432000000 1083.21 0.00010252 -0.000122667
1577300779.848000000 1083.36 0.000103474 -0.000127436
1577300781.259000000 1083.51 0.000102401 -0.00012624401
1577300782.709000000 1083.66 0.000101328 -0.00012445499
1577300783.882000000 1083.8101 0.000102878 -0.00012445499
1577300785.373000000 1083.96 9.8944198e-05 -0.000127912
1577300786.782000000 1084.11 9.7990502e-05 -0.000126959
1577300788.210000000 1084.26 0.000101567 -0.00012767399
1577300789.629000000 1084.41 0.000101328 -0.000124575
1577300791.427000000 1084.5601 9.7275202e-05 -0.00012624401
1577300792.967000000 1084.71 9.7752098e-05 -0.00013089299
1577300794.397000000 1084.86 9.6440803e-05 -0.000128151
1577300795.712000000 1085.02 9.9301797e-05 -0.000129939
1577300797.153000000 1085.17 9.7990502e-05 -0.000130416
1577300798.508000000 1085.3199 9.7990502e-05 -0.000132085
1577300799.922000000 1085.47 9.2983697e-05 -0.000132681
1577300801.364000000 1085.62 9.5844698e-05 -0.000132681
1577300802.804000000 1085.77 9.3222101e-05 -0.000134469
1577300804.223000000 1085.92 9.6202399e-05 -0.000134469
1577300805.634000000 1086.0699 9.5844698e-05 -0.000133277
1577300808.361000000 1086.22 9.39374e-05 -0.000135065
1577300809.778000000 1086.37 9.6559997e-05 -0.000135661
1577300811.197000000 1086.52 9.15532e-05 -0.00013435
1577300812.742000000 1086.67 9.6679199e-05 -0.00014031
1577300814.195000000 1086.8199 9.3699004e-05 -0.000136138
1577300815.609000000 1086.97 9.6083197e-05 -0.00014221801
1577300816.892000000 1087.13 9.5248703e-05 -0.00014186
1577300818.340000000 1087.28 9.27453e-05 -0.000144006
1577300819.516000000 1087.4301 9.4533403e-05 -0.000142456
1577300821.002000000 1087.58 9.1433998e-05 -0.000144006
1577300822.412000000 1087.73 8.7023203e-05 -0.000145675
1577300823.876000000 1087.88 9.0122703e-05 -0.00014519801
1577300825.227000000 1088.03 9.03611e-05 -0.00014770099
1577300826.677000000 1088.1801 8.79769e-05 -0.00014770099
1577300828.348000000 1088.33 9.0122703e-05 -0.000150205
1577300829.629000000 1088.48 9.03611e-05 -0.000148655
1577300831.051000000 1088.63 8.4162202e-05 -0.00014901299
1577300832.987000000 1088.78 8.4281397e-05 -0.00014877399
1577300834.407000000 1088.9301 8.2016501e-05 -0.00014734401
1577300835.697000000 1089.09 8.4162202e-05 -0.000155211
1577300837.109000000 1089.24 8.3566199e-05 -0.000154258
1577300838.554000000 1089.39 8.3327803e-05 -0.000151635
1577300839.975000000 1089.54 7.7009703e-05 -0.00015282699
1577300841.386000000 1089.6899 7.96323e-05 -0.000154735
1577300842.826000000 1089.84 7.9751502e-05 -0.000156404
1577300844.246000000 1089.99 8.0347498e-05 -0.000160695
1577300845.665000000 1090.14 7.4625503e-05 -0.000157
1577300847.156000000 1090.29 7.5817603e-05 -0.00015998
1577300848.570000000 1090.4399 7.2241302e-05 -0.000160814
1577300849.980000000 1090.59 7.0572401e-05 -0.00016307901
1577300851.396000000 1090.74 6.97379e-05 -0.00016951701
1577300852.844000000 1090.89 6.7115303e-05 -0.00016689399
1577300854.261000000 1091.05 6.2823798e-05 -0.00016844401
1577300855.709000000 1091.2 6.6519198e-05 -0.00016796699
1577300857.119000000 1091.35 5.9724101e-05 -0.000169993
1577300858.543000000 1091.5 5.8412799e-05 -0.00017201999
1577300859.857000000 1091.65 5.7459099e-05 -0.00017655001
1577300861.290000000 1091.8 5.1617899e-05 -0.000176311
1577300863.460000000 1091.95 5.2690699e-05 -0.000175954
1577300864.866000000 1092.1 5.23331e-05 -0.000178338
